id,Exited_Prediction,Exited_Probability
218062,0,0.17
218063,1,0.55
218064,0,0.2
218065,1,0.59
218066,1,0.53
218067,0,0.1
218068,0,0.27
218069,0,0.36
218070,0,0.01
218071,0,0.17
218072,0,0.17
218073,0,0.12
218074,0,0.27
218075,0,0.32
218076,1,0.71
218077,1,0.86
218078,0,0.11
218079,0,0.29
218080,0,0.37
218081,0,0.28
218082,0,0.41
218083,0,0.0
218084,0,0.05
218085,0,0.08
218086,0,0.22
218087,0,0.33
218088,0,0.24
218089,0,0.28
218090,1,0.56
218091,0,0.0
218092,0,0.08
218093,0,0.04
218094,0,0.01
218095,0,0.09
218096,1,0.71
218097,0,0.02
218098,0,0.15
218099,1,0.77
218100,1,0.83
218101,1,0.58
218102,1,0.53
218103,0,0.11
218104,0,0.1
218105,0,0.17
218106,1,0.8
218107,0,0.02
218108,1,0.8
218109,1,0.82
218110,0,0.01
218111,0,0.41
218112,1,0.7
218113,0,0.2
218114,0,0.01
218115,1,0.54
218116,0,0.04
218117,1,0.55
218118,0,0.01
218119,0,0.13
218120,0,0.16
218121,1,0.87
218122,0,0.3
218123,0,0.13
218124,1,0.64
218125,0,0.19
218126,0,0.09
218127,0,0.2
218128,1,0.8
218129,0,0.0
218130,0,0.04
218131,0,0.26
218132,0,0.19
218133,0,0.25
218134,0,0.31
218135,0,0.0
218136,0,0.2
218137,0,0.02
218138,0,0.33
218139,0,0.19
218140,0,0.31
218141,0,0.41
218142,0,0.21
218143,0,0.14
218144,0,0.5
218145,0,0.25
218146,1,0.81
218147,0,0.02
218148,0,0.31
218149,0,0.02
218150,0,0.17
218151,0,0.07
218152,1,0.57
218153,1,0.63
218154,1,0.8
218155,0,0.33
218156,0,0.46
218157,1,0.78
218158,0,0.11
218159,0,0.23
218160,0,0.07
218161,0,0.01
218162,0,0.43
218163,0,0.01
218164,0,0.05
218165,1,0.6
218166,0,0.25
218167,0,0.01
218168,0,0.3
218169,0,0.45
218170,0,0.25
218171,0,0.39
218172,0,0.02
218173,0,0.45
218174,0,0.43
218175,0,0.23
218176,0,0.02
218177,1,0.7
218178,0,0.06
218179,0,0.01
218180,0,0.28
218181,0,0.17
218182,0,0.16
218183,0,0.01
218184,0,0.09
218185,0,0.34
218186,0,0.08
218187,1,0.55
218188,0,0.42
218189,0,0.42
218190,0,0.19
218191,0,0.06
218192,0,0.11
218193,0,0.03
218194,0,0.14
218195,0,0.26
218196,0,0.13
218197,0,0.25
218198,0,0.04
218199,0,0.24
218200,0,0.03
218201,0,0.04
218202,0,0.24
218203,0,0.09
218204,1,0.72
218205,1,0.7
218206,0,0.22
218207,0,0.45
218208,0,0.2
218209,0,0.23
218210,0,0.17
218211,0,0.19
218212,0,0.32
218213,0,0.46
218214,0,0.02
218215,0,0.07
218216,0,0.09
218217,0,0.21
218218,0,0.16
218219,0,0.07
218220,0,0.03
218221,0,0.07
218222,0,0.04
218223,0,0.2
218224,0,0.05
218225,0,0.2
218226,0,0.29
218227,0,0.28
218228,1,0.82
218229,0,0.15
218230,0,0.2
218231,0,0.01
218232,1,0.78
218233,0,0.04
218234,0,0.16
218235,0,0.01
218236,1,0.74
218237,0,0.07
218238,1,0.53
218239,0,0.41
218240,0,0.09
218241,0,0.07
218242,1,0.57
218243,0,0.28
218244,0,0.35
218245,0,0.28
218246,0,0.3
218247,1,0.53
218248,1,0.52
218249,0,0.49
218250,0,0.5
218251,0,0.11
218252,0,0.32
218253,0,0.06
218254,0,0.03
218255,0,0.23
218256,0,0.11
218257,0,0.12
218258,1,0.54
218259,0,0.39
218260,0,0.49
218261,0,0.0
218262,0,0.17
218263,0,0.25
218264,1,0.59
218265,0,0.12
218266,0,0.02
218267,1,0.77
218268,0,0.16
218269,0,0.02
218270,0,0.28
218271,0,0.12
218272,0,0.0
218273,0,0.17
218274,0,0.06
218275,0,0.23
218276,0,0.09
218277,0,0.03
218278,0,0.28
218279,0,0.41
218280,0,0.1
218281,1,0.93
218282,0,0.21
218283,0,0.11
218284,0,0.14
218285,0,0.36
218286,0,0.09
218287,0,0.25
218288,0,0.12
218289,0,0.07
218290,0,0.02
218291,1,0.76
218292,0,0.02
218293,0,0.16
218294,0,0.47
218295,1,0.83
218296,0,0.05
218297,1,0.75
218298,1,0.89
218299,1,0.6
218300,1,0.87
218301,0,0.15
218302,0,0.08
218303,0,0.07
218304,0,0.05
218305,1,0.84
218306,1,0.68
218307,0,0.23
218308,1,0.79
218309,1,0.77
218310,0,0.26
218311,0,0.24
218312,0,0.01
218313,0,0.29
218314,0,0.0
218315,0,0.2
218316,0,0.45
218317,0,0.3
218318,0,0.28
218319,0,0.34
218320,1,0.51
218321,0,0.09
218322,0,0.41
218323,0,0.19
218324,1,0.7
218325,0,0.31
218326,0,0.41
218327,0,0.01
218328,0,0.3
218329,0,0.06
218330,1,0.92
218331,0,0.36
218332,1,0.87
218333,0,0.17
218334,0,0.01
218335,0,0.35
218336,0,0.42
218337,0,0.05
218338,0,0.0
218339,0,0.31
218340,0,0.05
218341,0,0.0
218342,0,0.1
218343,1,0.68
218344,0,0.25
218345,1,0.61
218346,0,0.34
218347,0,0.36
218348,0,0.07
218349,0,0.08
218350,0,0.5
218351,0,0.22
218352,0,0.21
218353,0,0.21
218354,0,0.5
218355,0,0.26
218356,1,0.76
218357,1,0.83
218358,0,0.31
218359,0,0.26
218360,0,0.11
218361,0,0.26
218362,0,0.46
218363,1,0.71
218364,0,0.05
218365,0,0.37
218366,0,0.08
218367,0,0.08
218368,1,0.77
218369,0,0.38
218370,0,0.1
218371,0,0.0
218372,0,0.2
218373,0,0.15
218374,0,0.18
218375,0,0.05
218376,1,0.66
218377,0,0.22
218378,0,0.16
218379,0,0.04
218380,0,0.04
218381,0,0.01
218382,0,0.29
218383,0,0.15
218384,0,0.28
218385,1,0.6
218386,0,0.01
218387,0,0.02
218388,0,0.0
218389,1,0.53
218390,0,0.08
218391,0,0.26
218392,0,0.39
218393,1,0.75
218394,0,0.03
218395,0,0.25
218396,1,0.84
218397,0,0.06
218398,0,0.34
218399,0,0.05
218400,0,0.45
218401,0,0.1
218402,0,0.19
218403,0,0.34
218404,0,0.22
218405,0,0.01
218406,0,0.02
218407,0,0.32
218408,0,0.19
218409,0,0.13
218410,0,0.12
218411,0,0.18
218412,0,0.28
218413,0,0.14
218414,1,0.76
218415,0,0.36
218416,0,0.43
218417,0,0.31
218418,0,0.03
218419,0,0.3
218420,0,0.21
218421,0,0.16
218422,0,0.15
218423,0,0.3
218424,1,0.59
218425,0,0.17
218426,0,0.2
218427,1,0.66
218428,1,0.72
218429,0,0.12
218430,0,0.0
218431,1,0.72
218432,0,0.06
218433,0,0.03
218434,0,0.16
218435,0,0.09
218436,0,0.47
218437,0,0.31
218438,0,0.22
218439,1,0.54
218440,0,0.12
218441,0,0.13
218442,0,0.2
218443,0,0.05
218444,1,0.75
218445,1,0.53
218446,0,0.22
218447,0,0.27
218448,0,0.21
218449,0,0.48
218450,0,0.03
218451,0,0.2
218452,0,0.27
218453,0,0.02
218454,1,0.77
218455,0,0.05
218456,1,0.8
218457,0,0.49
218458,0,0.01
218459,0,0.07
218460,0,0.29
218461,0,0.01
218462,0,0.45
218463,0,0.28
218464,0,0.12
218465,0,0.21
218466,0,0.21
218467,0,0.19
218468,0,0.15
218469,1,0.62
218470,1,0.85
218471,0,0.13
218472,0,0.12
218473,0,0.27
218474,0,0.09
218475,0,0.08
218476,1,0.55
218477,0,0.06
218478,0,0.11
218479,0,0.15
218480,0,0.02
218481,0,0.42
218482,0,0.21
218483,1,0.58
218484,0,0.15
218485,0,0.24
218486,0,0.26
218487,0,0.11
218488,1,0.52
218489,0,0.03
218490,1,0.71
218491,0,0.0
218492,0,0.22
218493,0,0.0
218494,0,0.3
218495,0,0.25
218496,0,0.07
218497,0,0.31
218498,0,0.13
218499,0,0.49
218500,0,0.02
218501,0,0.16
218502,0,0.42
218503,1,0.71
218504,0,0.01
218505,0,0.2
218506,0,0.1
218507,1,0.65
218508,0,0.29
218509,0,0.28
218510,0,0.07
218511,0,0.1
218512,0,0.02
218513,0,0.44
218514,0,0.08
218515,0,0.22
218516,0,0.38
218517,0,0.17
218518,0,0.03
218519,0,0.48
218520,0,0.05
218521,0,0.19
218522,0,0.06
218523,0,0.08
218524,0,0.25
218525,0,0.03
218526,0,0.5
218527,0,0.07
218528,0,0.03
218529,0,0.11
218530,0,0.26
218531,0,0.27
218532,1,0.55
218533,1,0.74
218534,0,0.22
218535,0,0.17
218536,0,0.03
218537,0,0.32
218538,0,0.27
218539,0,0.32
218540,1,0.6
218541,0,0.5
218542,0,0.11
218543,0,0.01
218544,0,0.2
218545,0,0.02
218546,0,0.47
218547,0,0.27
218548,0,0.23
218549,1,0.65
218550,0,0.02
218551,0,0.4
218552,1,0.55
218553,0,0.18
218554,0,0.04
218555,0,0.1
218556,1,0.73
218557,0,0.16
218558,1,0.76
218559,0,0.03
218560,0,0.16
218561,1,0.63
218562,1,0.54
218563,0,0.23
218564,0,0.42
218565,0,0.28
218566,0,0.01
218567,0,0.19
218568,0,0.46
218569,0,0.47
218570,0,0.27
218571,0,0.09
218572,0,0.15
218573,1,0.72
218574,0,0.13
218575,1,0.59
218576,0,0.01
218577,0,0.07
218578,0,0.08
218579,0,0.36
218580,0,0.36
218581,1,0.54
218582,0,0.41
218583,0,0.44
218584,0,0.15
218585,0,0.2
218586,0,0.02
218587,0,0.04
218588,0,0.02
218589,0,0.48
218590,0,0.25
218591,0,0.17
218592,0,0.12
218593,0,0.08
218594,0,0.3
218595,0,0.34
218596,0,0.36
218597,1,0.59
218598,0,0.05
218599,1,0.54
218600,0,0.02
218601,0,0.3
218602,0,0.09
218603,0,0.24
218604,0,0.4
218605,0,0.13
218606,0,0.05
218607,1,0.64
218608,0,0.18
218609,0,0.01
218610,0,0.13
218611,0,0.43
218612,0,0.01
218613,0,0.21
218614,0,0.31
218615,0,0.11
218616,0,0.07
218617,0,0.39
218618,0,0.02
218619,1,0.57
218620,0,0.0
218621,0,0.43
218622,0,0.3
218623,1,0.58
218624,0,0.32
218625,0,0.18
218626,0,0.08
218627,0,0.12
218628,0,0.23
218629,1,0.65
218630,0,0.01
218631,0,0.5
218632,0,0.17
218633,0,0.01
218634,1,0.62
218635,0,0.02
218636,0,0.36
218637,0,0.15
218638,0,0.24
218639,1,0.67
218640,0,0.03
218641,0,0.04
218642,0,0.37
218643,0,0.09
218644,0,0.15
218645,0,0.05
218646,1,0.55
218647,1,0.73
218648,0,0.21
218649,0,0.25
218650,0,0.39
218651,1,0.58
218652,0,0.08
218653,0,0.33
218654,0,0.17
218655,0,0.31
218656,0,0.11
218657,0,0.17
218658,0,0.26
218659,1,0.65
218660,0,0.3
218661,0,0.22
218662,0,0.01
218663,0,0.06
218664,0,0.39
218665,0,0.24
218666,0,0.38
218667,0,0.07
218668,0,0.28
218669,0,0.08
218670,0,0.35
218671,0,0.04
218672,0,0.12
218673,0,0.33
218674,0,0.16
218675,0,0.43
218676,1,0.54
218677,0,0.21
218678,0,0.02
218679,0,0.21
218680,0,0.0
218681,1,0.55
218682,0,0.06
218683,0,0.19
218684,0,0.28
218685,0,0.03
218686,1,0.82
218687,0,0.28
218688,0,0.32
218689,0,0.16
218690,0,0.32
218691,1,0.76
218692,0,0.27
218693,0,0.05
218694,0,0.32
218695,0,0.21
218696,0,0.16
218697,0,0.39
218698,0,0.03
218699,0,0.3
218700,0,0.27
218701,0,0.23
218702,0,0.18
218703,0,0.09
218704,0,0.43
218705,1,0.61
218706,0,0.07
218707,0,0.06
218708,1,0.74
218709,1,0.58
218710,0,0.04
218711,0,0.44
218712,0,0.26
218713,0,0.34
218714,0,0.35
218715,0,0.28
218716,1,0.61
218717,1,0.53
218718,0,0.03
218719,0,0.34
218720,0,0.26
218721,0,0.38
218722,0,0.04
218723,1,0.57
218724,1,0.61
218725,0,0.14
218726,1,0.68
218727,0,0.29
218728,0,0.27
218729,0,0.16
218730,0,0.31
218731,0,0.04
218732,0,0.26
218733,1,0.68
218734,0,0.33
218735,0,0.19
218736,0,0.02
218737,0,0.04
218738,0,0.13
218739,1,0.68
218740,0,0.08
218741,0,0.09
218742,1,0.68
218743,0,0.1
218744,0,0.05
218745,0,0.04
218746,0,0.49
218747,0,0.01
218748,0,0.02
218749,0,0.08
218750,0,0.2
218751,0,0.04
218752,0,0.38
218753,0,0.38
218754,0,0.25
218755,0,0.23
218756,1,0.62
218757,1,0.87
218758,0,0.25
218759,0,0.04
218760,0,0.11
218761,0,0.17
218762,1,0.92
218763,1,0.6
218764,0,0.25
218765,0,0.3
218766,0,0.11
218767,0,0.04
218768,1,0.51
218769,0,0.18
218770,0,0.02
218771,0,0.11
218772,0,0.04
218773,0,0.08
218774,0,0.07
218775,0,0.23
218776,0,0.4
218777,0,0.04
218778,0,0.14
218779,0,0.4
218780,0,0.01
218781,0,0.06
218782,1,0.59
218783,0,0.21
218784,0,0.02
218785,0,0.23
218786,0,0.25
218787,1,0.75
218788,0,0.17
218789,0,0.04
218790,0,0.03
218791,0,0.5
218792,0,0.04
218793,0,0.09
218794,0,0.12
218795,0,0.29
218796,0,0.25
218797,0,0.18
218798,0,0.38
218799,0,0.19
218800,1,0.58
218801,0,0.21
218802,0,0.14
218803,0,0.03
218804,0,0.05
218805,0,0.08
218806,1,0.57
218807,0,0.09
218808,0,0.43
218809,0,0.08
218810,0,0.18
218811,1,0.56
218812,0,0.06
218813,1,0.66
218814,0,0.11
218815,0,0.06
218816,0,0.06
218817,0,0.01
218818,0,0.25
218819,0,0.44
218820,1,0.59
218821,1,0.63
218822,0,0.13
218823,0,0.39
218824,0,0.01
218825,0,0.12
218826,0,0.03
218827,0,0.3
218828,0,0.08
218829,0,0.12
218830,0,0.09
218831,1,0.73
218832,0,0.14
218833,0,0.03
218834,0,0.2
218835,0,0.31
218836,0,0.4
218837,0,0.47
218838,0,0.04
218839,0,0.09
218840,0,0.1
218841,0,0.28
218842,0,0.14
218843,0,0.09
218844,0,0.0
218845,0,0.45
218846,0,0.27
218847,0,0.17
218848,0,0.13
218849,0,0.21
218850,0,0.27
218851,0,0.32
218852,1,0.72
218853,1,0.64
218854,0,0.24
218855,0,0.04
218856,0,0.26
218857,1,0.51
218858,0,0.35
218859,0,0.21
218860,0,0.24
218861,0,0.45
218862,0,0.38
218863,0,0.04
218864,0,0.27
218865,0,0.01
218866,0,0.23
218867,1,0.92
218868,0,0.02
218869,0,0.22
218870,0,0.01
218871,1,0.65
218872,0,0.1
218873,0,0.14
218874,0,0.19
218875,0,0.15
218876,0,0.42
218877,0,0.34
218878,0,0.45
218879,0,0.24
218880,0,0.07
218881,0,0.09
218882,0,0.47
218883,0,0.01
218884,0,0.11
218885,1,0.64
218886,0,0.03
218887,0,0.18
218888,0,0.18
218889,0,0.21
218890,0,0.01
218891,0,0.16
218892,0,0.23
218893,0,0.14
218894,0,0.0
218895,0,0.1
218896,1,0.87
218897,0,0.45
218898,0,0.14
218899,1,0.59
218900,0,0.23
218901,0,0.3
218902,0,0.01
218903,0,0.35
218904,0,0.05
218905,1,0.7
218906,0,0.37
218907,0,0.05
218908,0,0.5
218909,0,0.26
218910,0,0.22
218911,0,0.07
218912,1,0.55
218913,0,0.42
218914,1,0.6
218915,0,0.47
218916,0,0.14
218917,0,0.03
218918,1,0.67
218919,0,0.25
218920,0,0.39
218921,1,0.62
218922,0,0.36
218923,1,0.53
218924,0,0.25
218925,0,0.09
218926,0,0.46
218927,0,0.07
218928,0,0.29
218929,0,0.33
218930,1,0.57
218931,1,0.65
218932,0,0.24
218933,0,0.33
218934,1,0.68
218935,0,0.04
218936,1,0.79
218937,0,0.04
218938,0,0.03
218939,0,0.21
218940,0,0.1
218941,0,0.37
218942,0,0.45
218943,0,0.17
218944,0,0.29
218945,0,0.02
218946,0,0.18
218947,0,0.4
218948,0,0.08
218949,0,0.05
218950,0,0.08
218951,0,0.22
218952,0,0.2
218953,0,0.43
218954,0,0.44
218955,0,0.32
218956,0,0.36
218957,0,0.05
218958,0,0.22
218959,0,0.25
218960,0,0.12
218961,0,0.0
218962,0,0.22
218963,0,0.28
218964,0,0.37
218965,1,0.54
218966,0,0.3
218967,0,0.16
218968,0,0.06
218969,0,0.47
218970,0,0.46
218971,0,0.39
218972,0,0.1
218973,0,0.04
218974,0,0.22
218975,0,0.07
218976,0,0.41
218977,0,0.23
218978,0,0.03
218979,0,0.07
218980,0,0.41
218981,0,0.05
218982,0,0.09
218983,0,0.1
218984,1,0.65
218985,0,0.35
218986,0,0.04
218987,0,0.35
218988,0,0.04
218989,0,0.02
218990,0,0.41
218991,0,0.01
218992,0,0.25
218993,0,0.05
218994,0,0.25
218995,0,0.07
218996,0,0.04
218997,0,0.17
218998,0,0.05
218999,0,0.02
219000,0,0.15
219001,0,0.23
219002,0,0.26
219003,0,0.16
219004,0,0.46
219005,1,0.51
219006,0,0.0
219007,0,0.13
219008,0,0.07
219009,1,0.81
219010,0,0.06
219011,0,0.29
219012,1,0.65
219013,1,0.54
219014,0,0.06
219015,0,0.07
219016,0,0.33
219017,0,0.48
219018,1,0.66
219019,0,0.01
219020,0,0.36
219021,1,0.61
219022,0,0.08
219023,0,0.02
219024,0,0.34
219025,0,0.1
219026,0,0.22
219027,0,0.32
219028,0,0.38
219029,1,0.52
219030,0,0.12
219031,0,0.45
219032,0,0.0
219033,0,0.11
219034,0,0.18
219035,0,0.1
219036,0,0.39
219037,0,0.25
219038,0,0.01
219039,0,0.47
219040,1,0.61
219041,0,0.02
219042,0,0.02
219043,0,0.01
219044,1,0.61
219045,0,0.06
219046,0,0.06
219047,0,0.2
219048,0,0.07
219049,0,0.26
219050,0,0.0
219051,1,0.73
219052,0,0.31
219053,0,0.17
219054,0,0.44
219055,0,0.15
219056,1,0.79
219057,0,0.18
219058,0,0.05
219059,0,0.06
219060,0,0.3
219061,1,0.62
219062,0,0.13
219063,0,0.02
219064,0,0.36
219065,0,0.24
219066,0,0.2
219067,0,0.21
219068,0,0.1
219069,1,0.56
219070,0,0.08
219071,0,0.4
219072,0,0.25
219073,0,0.2
219074,0,0.26
219075,1,0.52
219076,1,0.83
219077,0,0.26
219078,0,0.2
219079,1,0.92
219080,0,0.17
219081,0,0.02
219082,0,0.49
219083,0,0.23
219084,0,0.17
219085,1,0.61
219086,1,0.65
219087,0,0.09
219088,0,0.42
219089,0,0.34
219090,0,0.43
219091,0,0.35
219092,1,0.76
219093,0,0.42
219094,0,0.03
219095,1,0.57
219096,0,0.3
219097,1,0.7
219098,0,0.05
219099,0,0.04
219100,0,0.02
219101,1,0.7
219102,0,0.07
219103,1,0.75
219104,0,0.29
219105,1,0.89
219106,0,0.08
219107,0,0.03
219108,0,0.23
219109,1,0.61
219110,0,0.36
219111,0,0.03
219112,0,0.01
219113,0,0.49
219114,0,0.43
219115,0,0.4
219116,0,0.18
219117,0,0.39
219118,0,0.03
219119,0,0.13
219120,0,0.07
219121,0,0.21
219122,0,0.17
219123,0,0.14
219124,0,0.34
219125,0,0.15
219126,0,0.35
219127,0,0.03
219128,0,0.26
219129,0,0.1
219130,0,0.38
219131,0,0.33
219132,0,0.48
219133,0,0.0
219134,0,0.24
219135,0,0.29
219136,0,0.06
219137,0,0.3
219138,0,0.03
219139,0,0.21
219140,0,0.19
219141,1,0.66
219142,0,0.1
219143,0,0.41
219144,1,0.52
219145,0,0.13
219146,0,0.16
219147,0,0.15
219148,1,0.65
219149,0,0.03
219150,1,0.68
219151,1,0.52
219152,0,0.36
219153,0,0.16
219154,1,0.69
219155,1,0.52
219156,0,0.14
219157,0,0.1
219158,0,0.04
219159,0,0.14
219160,0,0.2
219161,0,0.38
219162,1,0.59
219163,0,0.01
219164,0,0.03
219165,0,0.01
219166,0,0.02
219167,0,0.33
219168,1,0.78
219169,0,0.02
219170,0,0.39
219171,0,0.33
219172,0,0.0
219173,0,0.01
219174,1,0.53
219175,0,0.08
219176,0,0.09
219177,0,0.05
219178,0,0.4
219179,0,0.3
219180,1,0.78
219181,0,0.43
219182,1,0.53
219183,0,0.26
219184,0,0.2
219185,0,0.22
219186,1,0.6
219187,0,0.07
219188,0,0.23
219189,0,0.24
219190,0,0.3
219191,0,0.3
219192,1,0.89
219193,0,0.03
219194,0,0.33
219195,0,0.47
219196,0,0.36
219197,0,0.02
219198,0,0.15
219199,0,0.41
219200,0,0.18
219201,0,0.02
219202,0,0.34
219203,1,0.62
219204,0,0.28
219205,0,0.05
219206,0,0.03
219207,0,0.21
219208,0,0.15
219209,0,0.15
219210,0,0.32
219211,0,0.1
219212,0,0.33
219213,0,0.47
219214,0,0.05
219215,0,0.38
219216,0,0.25
219217,0,0.17
219218,0,0.1
219219,0,0.24
219220,1,0.61
219221,0,0.09
219222,0,0.23
219223,0,0.5
219224,0,0.31
219225,0,0.15
219226,0,0.42
219227,0,0.5
219228,0,0.02
219229,0,0.21
219230,0,0.05
219231,0,0.07
219232,0,0.28
219233,0,0.27
219234,0,0.18
219235,0,0.23
219236,0,0.44
219237,0,0.2
219238,1,0.81
219239,0,0.31
219240,0,0.13
219241,0,0.19
219242,0,0.02
219243,0,0.1
219244,0,0.02
219245,0,0.12
219246,0,0.0
219247,0,0.18
219248,0,0.3
219249,0,0.12
219250,0,0.15
219251,0,0.31
219252,0,0.1
219253,0,0.17
219254,0,0.12
219255,0,0.27
219256,0,0.24
219257,0,0.01
219258,0,0.48
219259,1,0.7
219260,0,0.41
219261,0,0.04
219262,0,0.21
219263,0,0.4
219264,0,0.1
219265,0,0.0
219266,0,0.09
219267,0,0.2
219268,0,0.31
219269,0,0.03
219270,0,0.12
219271,0,0.41
219272,0,0.16
219273,0,0.01
219274,0,0.08
219275,1,0.54
219276,1,0.56
219277,0,0.02
219278,0,0.05
219279,0,0.23
219280,0,0.17
219281,0,0.45
219282,0,0.49
219283,0,0.17
219284,0,0.18
219285,1,0.56
219286,0,0.2
219287,0,0.19
219288,1,0.55
219289,1,0.58
219290,0,0.09
219291,1,0.75
219292,0,0.06
219293,1,0.69
219294,0,0.17
219295,0,0.35
219296,0,0.34
219297,0,0.2
219298,0,0.31
219299,0,0.09
219300,0,0.19
219301,0,0.14
219302,0,0.27
219303,0,0.47
219304,1,0.66
219305,0,0.07
219306,0,0.31
219307,1,0.6
219308,0,0.15
219309,0,0.14
219310,0,0.0
219311,0,0.09
219312,1,0.69
219313,0,0.09
219314,0,0.12
219315,0,0.39
219316,0,0.31
219317,1,0.54
219318,0,0.04
219319,0,0.31
219320,0,0.3
219321,0,0.21
219322,0,0.04
219323,0,0.09
219324,1,0.59
219325,0,0.12
219326,0,0.13
219327,0,0.19
219328,0,0.2
219329,0,0.05
219330,0,0.17
219331,1,0.75
219332,0,0.26
219333,0,0.17
219334,1,0.83
219335,0,0.3
219336,0,0.48
219337,0,0.06
219338,0,0.23
219339,0,0.03
219340,1,0.69
219341,0,0.3
219342,0,0.01
219343,0,0.41
219344,0,0.09
219345,0,0.24
219346,0,0.45
219347,0,0.32
219348,0,0.1
219349,1,0.66
219350,0,0.04
219351,0,0.37
219352,0,0.08
219353,0,0.01
219354,0,0.13
219355,0,0.05
219356,0,0.22
219357,1,0.6
219358,0,0.18
219359,1,0.51
219360,0,0.4
219361,0,0.08
219362,0,0.07
219363,0,0.4
219364,0,0.25
219365,0,0.04
219366,0,0.02
219367,0,0.47
219368,0,0.03
219369,0,0.31
219370,0,0.21
219371,0,0.0
219372,0,0.08
219373,0,0.49
219374,1,0.82
219375,0,0.39
219376,0,0.04
219377,1,0.62
219378,0,0.1
219379,0,0.35
219380,0,0.12
219381,0,0.19
219382,0,0.15
219383,0,0.26
219384,0,0.18
219385,0,0.14
219386,0,0.17
219387,0,0.02
219388,1,0.87
219389,0,0.03
219390,0,0.21
219391,0,0.06
219392,0,0.2
219393,0,0.07
219394,1,0.64
219395,0,0.01
219396,0,0.0
219397,0,0.28
219398,0,0.23
219399,0,0.01
219400,0,0.08
219401,0,0.07
219402,0,0.11
219403,0,0.03
219404,0,0.13
219405,0,0.05
219406,0,0.32
219407,0,0.02
219408,0,0.02
219409,0,0.29
219410,0,0.28
219411,0,0.34
219412,0,0.22
219413,0,0.14
219414,0,0.36
219415,1,0.75
219416,0,0.45
219417,0,0.36
219418,0,0.41
219419,0,0.0
219420,0,0.05
219421,0,0.08
219422,0,0.34
219423,0,0.43
219424,0,0.25
219425,0,0.06
219426,0,0.28
219427,0,0.24
219428,0,0.38
219429,0,0.05
219430,0,0.32
219431,1,0.6
219432,0,0.04
219433,0,0.24
219434,0,0.01
219435,0,0.19
219436,0,0.17
219437,0,0.25
219438,0,0.09
219439,0,0.11
219440,0,0.42
219441,0,0.04
219442,1,0.57
219443,0,0.04
219444,0,0.24
219445,0,0.02
219446,0,0.23
219447,0,0.07
219448,0,0.24
219449,0,0.31
219450,0,0.02
219451,1,0.6
219452,0,0.02
219453,0,0.35
219454,0,0.4
219455,0,0.45
219456,0,0.03
219457,0,0.05
219458,0,0.03
219459,0,0.14
219460,0,0.24
219461,0,0.45
219462,0,0.01
219463,0,0.23
219464,1,0.6
219465,0,0.15
219466,0,0.08
219467,0,0.35
219468,0,0.25
219469,0,0.1
219470,0,0.21
219471,0,0.24
219472,0,0.02
219473,0,0.22
219474,0,0.14
219475,0,0.09
219476,0,0.02
219477,0,0.01
219478,0,0.0
219479,1,0.59
219480,0,0.18
219481,0,0.13
219482,0,0.17
219483,0,0.1
219484,0,0.06
219485,0,0.11
219486,1,0.52
219487,0,0.01
219488,1,0.65
219489,0,0.08
219490,1,0.69
219491,1,0.71
219492,0,0.27
219493,0,0.26
219494,0,0.11
219495,0,0.17
219496,1,0.7
219497,0,0.06
219498,0,0.09
219499,0,0.1
219500,0,0.07
219501,0,0.25
219502,1,0.78
219503,1,0.51
219504,0,0.23
219505,0,0.03
219506,1,0.64
219507,0,0.02
219508,0,0.11
219509,0,0.02
219510,0,0.28
219511,0,0.02
219512,0,0.07
219513,0,0.13
219514,1,0.65
219515,0,0.1
219516,0,0.27
219517,0,0.18
219518,0,0.2
219519,0,0.15
219520,1,0.66
219521,0,0.31
219522,0,0.23
219523,1,0.61
219524,0,0.27
219525,0,0.17
219526,1,0.74
219527,0,0.02
219528,1,0.87
219529,0,0.0
219530,0,0.01
219531,1,0.61
219532,0,0.14
219533,0,0.17
219534,0,0.21
219535,0,0.06
219536,0,0.38
219537,0,0.11
219538,0,0.06
219539,1,0.88
219540,0,0.02
219541,0,0.03
219542,0,0.07
219543,0,0.46
219544,0,0.07
219545,0,0.07
219546,0,0.05
219547,0,0.27
219548,0,0.29
219549,1,0.74
219550,0,0.18
219551,0,0.39
219552,0,0.21
219553,0,0.06
219554,0,0.3
219555,0,0.35
219556,0,0.07
219557,0,0.24
219558,0,0.21
219559,1,0.73
219560,0,0.08
219561,0,0.06
219562,0,0.16
219563,0,0.33
219564,0,0.4
219565,0,0.13
219566,0,0.25
219567,0,0.07
219568,1,0.71
219569,0,0.2
219570,1,0.55
219571,0,0.16
219572,0,0.43
219573,0,0.04
219574,0,0.06
219575,0,0.07
219576,1,0.73
219577,0,0.04
219578,0,0.04
219579,0,0.4
219580,0,0.12
219581,0,0.14
219582,0,0.07
219583,0,0.26
219584,0,0.37
219585,0,0.1
219586,1,0.52
219587,0,0.34
219588,0,0.24
219589,0,0.07
219590,0,0.21
219591,0,0.17
219592,1,0.56
219593,0,0.18
219594,0,0.33
219595,0,0.02
219596,0,0.2
219597,1,0.57
219598,0,0.12
219599,0,0.01
219600,0,0.13
219601,0,0.23
219602,0,0.07
219603,0,0.22
219604,0,0.19
219605,0,0.06
219606,0,0.05
219607,0,0.31
219608,0,0.05
219609,0,0.11
219610,0,0.05
219611,0,0.07
219612,0,0.19
219613,0,0.0
219614,0,0.16
